ID,Name,ID,Name,IATACountryCode,ICAOCode,City,CityName,IATACode,IATACountryCode,ICAOCode,Latitude,Longitude,TimeZone
arp_rrv_au,Robinson River Airport,,,,,,Robinson River,RRV,AU,YRBR,-16.71864,136.94576,Australia/Darwin
arp_sol_us,Solomon State Field,,,,,,Solomon,SOL,US,,64.560135,-164.44609,America/Nome
arp_bax_ru,Barnaul Airport,,,,,,Barnaul,BAX,RU,UNBB,53.362514,83.542854,Asia/Barnaul
arp_cvm_mx,Ciudad Victoria International Airport,,,,,,Ciudad Victoria,CVM,MX,MMCV,23.706312,-98.95748,America/Monterrey
arp_mtv_vu,Mota Lava Airport,,,,,,Mota Lava,MTV,VU,NVSA,-13.668613,167.71294,Pacific/Efate
arp_nut_pg,Nutuve Airport,,,,,,Nutuve,NUT,PG,,-5.63333,151.383,Pacific/Port_Moresby
arp_orx_br,Oriximiná Airport,,,,,,Oriximina,ORX,BR,SNOX,-1.714641,-55.835503,America/Santarem
arp_ruu_pg,Ruti Airport,,,,,,Kawbenaberi,RUU,PG,,-5.335032,144.25653,Pacific/Port_Moresby
arp_lua_np,Tenzing-Hillary Airport,,,,,,Lukla,LUA,NP,VNLK,27.687216,86.73074,Asia/Kathmandu
arp_tzl_ba,Tuzla International Airport,,,,,,Tuzla,TZL,BA,LQTZ,44.458664,18.724985,Europe/Sarajevo
arp_trs_it,Trieste–Friuli Venezia Giulia Airport,,,,,,Trieste,TRS,IT,LIPQ,45.82727,13.471813,Europe/Rome
arp_ciz_br,Coari Airport,,,,,,Coari,CIZ,BR,SWKO,-4.134059,-63.1326,America/Boa_Vista
arp_tmx_dz,Timimoun Airport,,,,,,Timimoun,TMX,DZ,DAUT,29.237022,0.275794,Africa/Algiers
arp_mwr_za,Motswari Airport,,,,,,Motswari,MWR,ZA,,-24.187996,31.385975,Africa/Johannesburg
arp_ypr_ca,Prince Rupert Airport,cit_ypr_ca,Prince Rupert,CA,,,Prince Rupert,YPR,CA,CYPR,54.2878,-130.44519,America/Vancouver
arp_ltk_sy,Bassel Al-Assad International Airport,,,,,,Latakia,LTK,SY,OSLK,35.404205,35.946404,Asia/Damascus
arp_ctm_mx,Chetumal International Airport,,,,,,Chetumal,CTM,MX,MMCM,18.505547,-88.32555,America/Cancun
arp_gdc_us,Donaldson Field Airport,cit_gsp_us,Greenville/Spartanburg,US,,,Greenville,GDC,US,KGYH,34.75842,-82.37616,America/New_York
arp_imf_in,Imphal Airport,,,,,,Imphal,IMF,IN,VEIM,24.759615,93.89617,Asia/Kolkata
arp_dka_ng,Katsina Airport,,,,,,Katsina,DKA,NG,,13.005756,7.660626,Africa/Lagos
arp_kzo_kz,Kyzylorda Airport,,,,,,DescriptionKyzylorda,KZO,KZ,UAOO,44.709335,65.59017,Asia/Qyzylorda
arp_and_us,Anderson Regional Airport,,,,,,Anderson,AND,US,KAND,34.49465,-82.710526,America/New_York
arp_lwi_pg,Lowai Airport,,,,,,Lowai,LWI,PG,,-6.3344,146.6458,Pacific/Port_Moresby
arp_rfp_pf,Raiatea Airport,,,,,,Raiatea,RFP,PF,NTTR,-16.722979,-151.46648,Pacific/Tahiti
arp_yop_ca,Rainbow Lake Airport,,,,,,Rainbow Lake,YOP,CA,CYOP,58.492348,-119.41006,America/Edmonton
arp_twu_my,Tawau Airport,,,,,,Tawau,TWU,MY,WBKW,4.31383,118.11464,Asia/Kuching
arp_wio_au,Wilcannia Airport,,,,,,Wilcannia,WIO,AU,YWCA,-31.523603,143.37766,Australia/Sydney
arp_gem_gq,President Obiang Nguema International Airport,,,,,,Mengomeyén,GEM,GQ,FGMY,1.681311,11.024823,Africa/Malabo
arp_ski_dz,Skikda Airport,,,,,,Skikda,SKI,DZ,DABP,36.862217,6.950933,Africa/Algiers
arp_xbl_et,Buno Bedelle Airport,,,,,,Bedele,XBL,ET,HABB,8.45,36.3333,Africa/Addis_Ababa
arp_cha_us,Chattanooga Metropolitan Airport,,,,,,Chattanooga,CHA,US,KCHA,35.03597,-85.201584,America/New_York
arp_ydq_ca,Dawson Creek Airport,,,,,,Dawson Creek,YDQ,CA,CYDQ,55.741337,-120.184204,America/Dawson_Creek
arp_kez_lk,Kelaniya River Airport,cit_cmb_lk,Colombo,LK,,,Colombo,KEZ,LK,,6.85,80.55,Asia/Colombo
arp_lpq_la,Luang Prabang International Airport,,,,,,Luang Prabang,LPQ,LA,VLLB,19.899235,102.16466,Asia/Vientiane
arp_phu_vn,Phuoc Vinh Airport,,,,,,Phuoc Vinh,PHU,VN,,11.300717,106.794495,Asia/Ho_Chi_Minh
arp_toe_tn,Tozeur-Nefta International Airport,,,,,,Tozeur,TOE,TN,DTTZ,33.938408,8.108493,Africa/Tunis
arp_ocv_co,Aguas Claras Airport,,,,,,Ocaña,OCV,CO,SKOC,8.315046,-73.35794,America/Bogota
arp_abt_sa,Al-Baha Domestic Airport,,,,,,Al Baha,ABT,SA,OEBA,20.29742,41.635735,Asia/Riyadh
arp_rnp_mh,Rongelap Island Airport,,,,,,Rongelap Island,RNP,MH,,11.157242,166.88702,Pacific/Majuro
arp_siu_ni,Siuna Airport,,,,,,Siuna,SIU,NI,MNSI,13.728742,-84.77735,America/Managua
arp_zag_hr,Zagreb Airport,,,,,,Zagreb,ZAG,HR,LDZA,45.741825,16.068117,Europe/Zagreb
arp_bwi_us,Baltimore Washington International Thurgood Marshall Airport,cit_bwi_us,Baltimore,US,,,Baltimore,BWI,US,KBWI,39.176403,-76.66834,America/New_York
arp_bpb_pg,Boridi Airport,,,,,,Boridi,BPB,PG,,-9.13333,147.533,Pacific/Port_Moresby
arp_wga_au,Wagga Wagga Airport,,,,,,Wagga Wagga,WGA,AU,YSWG,-35.1622,147.46399,Australia/Sydney
arp_anw_us,Ainsworth Regional Airport,,,,,,Ainsworth,ANW,US,KANW,42.577187,-99.99798,America/Chicago
arp_cdr_us,Chadron Municipal Airport,,,,,,Chadron,CDR,US,KCDR,42.83575,-103.095215,America/Denver
arp_ulz_mn,Donoi Airport,,,,,,Uliastai,ULZ,MN,ZMDN,47.709972,96.526115,Asia/Hovd
arp_giy_za,Giyani Airport,,,,,,Giyani,GIY,ZA,FAGI,-23.288145,30.65257,Africa/Johannesburg
arp_huk_bw,Hukuntsi Airport,,,,,,Hukuntsi,HUK,BW,,-23.989487,21.758108,Africa/Gaborone
arp_yog_ca,Ogoki Post Airport,,,,,,Ogoki Post,YOG,CA,CYKP,51.65926,-85.90178,America/Toronto
arp_tkd_gh,Takoradi Airport,,,,,,Sekondi-Takoradi,TKD,GH,DGTK,4.895778,-1.773428,Africa/Accra
arp_abb_ng,Asaba International Airport,,,,,,Asaba,ABB,NG,DNAS,6.20846,6.660319,Africa/Lagos
arp_bxj_kz,Boraldai Airport,,,,,,Almaty,BXJ,KZ,UAAR,43.351933,76.882965,Asia/Almaty
arp_ita_br,Itacoatiara Airport,,,,,,Itacoatiara,ITA,BR,SBIC,-3.127259,-58.4812,America/Boa_Vista
arp_kam_ye,Kamaran Airport,,,,,,Kamaran,KAM,YE,OYKM,15.365416,42.6083,Asia/Aden
arp_cgj_zm,Kasompe Airport,,,,,,Chingola,CGJ,ZM,FLKE,-12.572435,27.893654,Africa/Lusaka
arp_ung_pg,Kiunga Airport,,,,,,Kiunga,UNG,PG,AYKI,-6.125599,141.28323,Pacific/Port_Moresby
arp_gsa_my,Long Pasia Airport,,,,,,Long Pasia,GSA,MY,WBKN,4.410426,115.72456,Asia/Kuching
arp_ysq_cn,Songyuan Chaganhu Airport,,,,,,Songyuan,YSQ,CN,ZYSQ,44.938114,124.55018,Asia/Shanghai
arp_bhg_hn,Brus Laguna Airport,,,,,,Brus Laguna,BHG,HN,MHBL,15.762684,-84.54322,America/Tegucigalpa
arp_yfe_ca,Forestville Airport,,,,,,Forestville,YFE,CA,CYFE,48.746105,-69.097206,America/Toronto
arp_xmh_pf,Manihi Airport,,,,,,Manihi,XMH,PF,NTGI,-14.436673,-146.07013,Pacific/Tahiti
arp_mmj_jp,Matsumoto Airport,,,,,,Matsumoto,MMJ,JP,RJAF,36.16584,137.92406,Asia/Tokyo
arp_umr_au,Woomera Airfield Airport,,,,,,Woomera,UMR,AU,YPWR,-31.1442,136.817,Australia/Adelaide
arp_nle_us,Jerry Tyler Memorial Airport,,,,,,Niles,NLE,US,,41.836098,-86.22586,America/Detroit
arp_aml_pa,Puerto Armuelles Airport,,,,,,Puerto Armuelles,AML,PA,,8.268058,-82.864815,America/Panama
arp_fep_us,Albertus Airport,,,,,,Freeport,FEP,US,KFEP,42.246452,-89.581726,America/Chicago
arp_lhr_gb,Heathrow Airport,cit_lon_gb,London,GB,,,London,LHR,GB,EGLL,51.47031,-0.458118,Europe/London
arp_dgu_bf,Dédougou Airport,,,,,,Dedougou,DGU,BF,DFOD,12.460117,-3.489709,Africa/Ouagadougou
arp_huo_cn,Holingol Huolinhe Airport,,,,,,Holingol,HUO,CN,ZBHZ,45.48722,119.40722,Asia/Shanghai
arp_ktw_pl,Katowice International Airport,,,,,,Katowice,KTW,PL,EPKT,50.47355,19.07794,Europe/Warsaw
arp_blf_us,Mercer County Airport,,,,,,Bluefield,BLF,US,KBLF,37.295033,-81.207695,America/New_York
arp_nhf_sd,New Halfa Airport,,,,,,New Halfa,NHF,SD,HSNW,15.355494,35.72793,Africa/Khartoum
arp_pbb_br,Paranaíba Airport,,,,,,Paranaíba,PBB,BR,SSPN,-19.64982,-51.200737,America/Campo_Grande
arp_amw_us,Ames Municipal Airport,,,,,,Ames,AMW,US,KAMW,41.99422,-93.622025,America/Chicago
arp_nqy_gb,Cornwall Airport,,,,,,Newquay,NQY,GB,EGHQ,50.44194,-5.00076,Europe/London
arp_jaq_pg,Jacquinot Bay Airport,,,,,,Jacquinot Bay,JAQ,PG,,-5.651256,151.50351,Pacific/Port_Moresby
arp_kbt_mh,Kaben Airport,,,,,,Kaben,KBT,MH,,8.900751,170.84473,Pacific/Majuro
arp_cma_au,Cunnamulla Airport,,,,,,Cunnamulla,CMA,AU,YCMU,-28.030462,145.62003,Australia/Brisbane
arp_dgo_mx,Durango International Airport,,,,,,Durango,DGO,MX,MMDO,24.125307,-104.53017,America/Monterrey
arp_fmi_cd,Kalemie Airport,,,,,,Kalemie,FMI,CD,FZRF,-5.876946,29.247639,Africa/Lubumbashi
arp_kmk_cg,Makabana Airport,,,,,,Makabana,KMK,CG,FCPA,-3.479637,12.599427,Africa/Brazzaville
arp_grz_at,Graz Airport,,,,,,Graz,GRZ,AT,LOWG,46.992573,15.439865,Europe/Vienna
arp_iml_us,Imperial Municipal Airport,,,,,,Imperial,IML,US,KIML,40.510254,-101.622734,America/Denver
arp_ltc_td,Laï Airport,,,,,,Lai,LTC,TD,FTTH,9.397635,16.312073,Africa/Ndjamena
arp_snj_cu,San Julián Air Base,,,,,,San Julian,SNJ,CU,MUSJ,22.096428,-84.152435,America/Havana
arp_swq_id,Sultan Muhammad Kaharuddin III Airport,,,,,,Sumbawa,SWQ,ID,WADS,-8.489255,117.412575,Asia/Makassar
arp_ixd_in,Allahabad Airport,,,,,,Allahabad,IXD,IN,VIAL,25.440092,81.733955,Asia/Kolkata
arp_icc_ve,Andrés Miguel Salazar Marcano Airport,,,,,,Isla de Coche,ICC,VE,SVIE,10.794432,-63.98159,America/Caracas
arp_anv_us,Anvik Airport,,,,,,Anvik,ANV,US,PANV,62.647556,-160.1906,America/Anchorage
arp_jsk_ir,Jask Airport,,,,,,Jask,JSK,IR,,25.653194,57.79842,Asia/Tehran
arp_eki_us,Elkhart Municipal Airport,,,,,,Elkhart,EKI,US,KEKM,41.720127,-85.99948,America/Indiana/Indianapolis
arp_gwy_ie,Galway Airport,,,,,,Galway,GWY,IE,EICM,53.301067,-8.94102,Europe/Dublin
arp_oer_se,Örnsköldsvik Airport,,,,,,Örnsköldsvik,OER,SE,ESNO,63.40804,18.99125,Europe/Stockholm
arp_alc_es,Alicante–Elche Airport,,,,,,Alicante,ALC,ES,LEAL,38.28384,-0.559106,Europe/Madrid
arp_bsg_gq,Bata Airport,,,,,,Bata,BSG,GQ,FGBT,1.902792,9.804205,Africa/Malabo
arp_csr_co,Casuarito Airport,,,,,,Casuarito,CSR,CO,,5.83333,-68.1333,America/Bogota
arp_lxu_zm,Lukulu Airport,,,,,,Lukulu,LXU,ZM,FLLK,-14.375488,23.248907,Africa/Lusaka
arp_mko_us,Muskogee-Davis Regional Airport,,,,,,Muskogee,MKO,US,KMKO,35.65826,-95.35978,America/Chicago
arp_eae_vu,Siwo Airport,,,,,,Emae Island,EAE,VU,NVSE,-17.0903,168.343,Pacific/Efate
arp_pyn_co,Payán Airport,,,,,,Payan,PYN,CO,,1.8,-78.1667,America/Bogota
arp_uik_ru,Ust-Ilimsk Airport,,,,,,Ust-Ilimsk,UIK,RU,UIBS,58.135788,102.56057,Asia/Irkutsk
arp_gus_us,Grissom Air Reserve Base,,,,,,Peru,GUS,US,KGUS,40.6481,-86.1521,America/New_York
arp_mod_us,Modesto City–County Airport,,,,,,Modesto,MOD,US,KMOD,37.626396,-120.955025,America/Los_Angeles
arp_ypq_ca,Peterborough Airport,,,,,,Peterborough,YPQ,CA,CYPQ,44.231922,-78.36123,America/Toronto
arp_gir_co,Santiago Vila Airport,,,,,,Girardot,GIR,CO,SKGI,4.276564,-74.797386,America/Bogota
arp_ztm_ca,Shamattawa Airport,,,,,,Shamattawa,ZTM,CA,CZTM,55.86251,-92.08174,America/Winnipeg
arp_tym_bs,Staniel Cay Airport,,,,,,Staniel Cay,TYM,BS,MYES,24.169155,-76.43969,America/Nassau
arp_biv_cf,Bria Airport,,,,,,Bria,BIV,CF,FEFR,6.528627,21.988895,Africa/Bangui
arp_pml_us,Port Moller Airport,,,,,,Cold Bay,PML,US,PAAL,56.005993,-160.5609,America/Anchorage
arp_urn_af,Urgun Airport,,,,,,Urgun,URN,AF,OAOG,32.932377,69.156136,Asia/Kabul
arp_fob_us,Fort Bragg Airport,,,,,,Fort Bragg,FOB,US,,39.47292,-123.79557,America/Los_Angeles
arp_lfr_ve,La Fria Airport,,,,,,La Fria,LFR,VE,SVLF,8.238246,-72.26984,America/Caracas
arp_loe_th,Loei Airport,,,,,,Loei,LOE,TH,VTUL,17.442448,101.724365,Asia/Bangkok
arp_mqv_dz,Mostaganem Airport,,,,,,Mostaganem,MQV,DZ,,35.90806,0.148065,Africa/Algiers
arp_crc_co,Santa Ana Airport,,,,,,Cartago,CRC,CO,SKGO,4.759601,-75.95471,America/Bogota
arp_adn_co,Andes Airport,,,,,,Andes,ADN,CO,SKAN,5.66667,-75.8833,America/Bogota
arp_yku_ca,Chisasibi Airport,,,,,,Chisasibi,YKU,CA,CSU2,53.805637,-78.91682,America/Toronto
arp_not_us,Marin County Airport,,,,,,Novato,NOT,US,KDVO,38.143017,-122.55628,America/Los_Angeles
arp_oxd_us,Miami University Airport,,,,,,Oxford,OXD,US,KOXD,39.5048,-84.78482,America/New_York
arp_ybq_ca,Telegraph Harbour Seaplane Base,,,,,,Thetis Island,YBQ,CA,,48.97071,-123.662415,America/Vancouver
arp_bfx_cm,Bafoussam Airport,,,,,,Bafoussam,BFX,CM,FKKU,5.536983,10.354473,Africa/Douala
arp_bwu_au,Bankstown Airport,cit_syd_au,Sydney,AU,,,Sydney,BWU,AU,YSBK,-33.922523,150.99146,Australia/Sydney
arp_bvu_us,Beluga Airport,,,,,,Beluga,BVU,US,PABG,61.172207,-151.04396,America/Anchorage
arp_cpl_co,General Navas Pardo Airport,,,,,,Chaparral,CPL,CO,SKHA,3.721459,-75.46734,America/Bogota
arp_lmm_mx,Luis Muñoz Marín International Airport,,,,,,Los Mochis,LMM,MX,MMLM,25.685787,-109.0817,America/Mazatlan
arp_sph_pg,Sopu Airport,,,,,,Sopu,SPH,PG,AYQO,-8.303766,147.166,Pacific/Port_Moresby
arp_bsy_so,Bardera Airport,,,,,,Bardera,BSY,SO,HCMD,2.332964,42.309593,Africa/Mogadishu
arp_kbu_id,Kotabaru Airport,,,,,,Kotabaru,KBU,ID,WAOK,-3.295371,116.16533,Asia/Makassar
arp_pli_vc,Palm Island Airport,,,,,,Palm Island,PLI,VC,,12.586223,-61.395695,America/St_Vincent
arp_sbc_pg,Selbang Airport,,,,,,Selbang,SBC,PG,AYSO,-5.319326,141.75803,Pacific/Port_Moresby
arp_trc_mx,Torreón Airport,,,,,,Torreón,TRC,MX,MMTC,25.566404,-103.406425,America/Monterrey
arp_clo_co,Alfonso Bonilla Aragón International Airport,,,,,,Cali,CLO,CO,SKCL,3.541789,-76.38375,America/Bogota
arp_huh_pf,Huahine – Fare Airport,,,,,,Huahine,HUH,PF,NTTH,-16.687616,-151.0241,Pacific/Tahiti
arp_gau_in,Lokpriya Gopinath Bordoloi International Airport,,,,,,Guwahati,GAU,IN,VEGT,26.106285,91.585976,Asia/Kolkata
arp_sgi_pk,Mushaf Air Base Airport,cit_sgi_pk,Sargodha,PK,,,Sargodha,SGI,PK,OPSR,32.0486,72.665,Asia/Karachi
arp_slo_us,Salem-Leckrone Airport,,,,,,Salem,SLO,US,KSLO,38.643368,-88.96446,America/Chicago
arp_vqq_us,Cecil Airport,cit_jax_us,Jacksonville,US,,,Jacksonville,VQQ,US,KVQQ,30.219587,-81.87804,America/New_York
arp_kcr_us,Colorado Creek Airport,,,,,,Colorado Creek,KCR,US,,63.5907,-156.003,America/Anchorage
arp_dab_us,Daytona Beach International Airport,,,,,,Daytona Beach,DAB,US,KDAB,29.18064,-81.05639,America/New_York
arp_buv_uy,Bella Unión Airport,,,,,,Bella Union,BUV,UY,SUBU,-30.31989,-57.55942,America/Montevideo
arp_def_ir,Dezful Airport,,,,,,Dezful,DEF,IR,OIAD,32.438404,48.38422,Asia/Tehran
arp_tuf_fr,Tours Val de Loire Airport,,,,,,Tours,TUF,FR,LFOT,47.430103,0.72495,Europe/Paris
arp_cdg_fr,Paris Charles de Gaulle Airport,cit_par_fr,Paris,FR,,,Paris,CDG,FR,LFPG,49.011246,2.548962,Europe/Paris
arp_ryo_ar,Rio Turbio Airport,,,,,,Rio Turbio,RYO,AR,SAWT,-51.60436,-72.220314,America/Argentina/Rio_Gallegos
arp_abg_au,Abingdon Downs Airport,,,,,,Abingdon Downs,ABG,AU,YABI,-17.6167,143.167,Australia/Brisbane
arp_bjd_is,Bakkafjörður Airport,,,,,,Bakkafjörður,BJD,IS,BIBK,66.02198,-14.825011,Atlantic/Reykjavik
arp_wpr_cl,Capitán Fuentes Martínez Airport,,,,,,Porvenir,WPR,CL,SCFM,-53.2537,-70.3192,America/Punta_Arenas
arp_fxo_mz,Cuamba Airport,,,,,,Cuamba,FXO,MZ,FQCB,-14.816702,36.53079,Africa/Maputo
arp_ima_pg,Iamalele Airport,,,,,,Iamalele,IMA,PG,,-9.511095,150.52457,Pacific/Port_Moresby
arp_igd_tr,Iğdır Airport,,,,,,Iğdır,IGD,TR,LTCT,39.977947,43.877632,Europe/Istanbul
arp_shz_ls,Seshutes Airport,,,,,,Seshote,SHZ,LS,FXSS,-29.268509,28.551723,Africa/Maseru
arp_axp_bs,Spring Point Airport,,,,,,Spring Point,AXP,BS,MYAP,22.441923,-73.97078,America/Nassau
arp_sut_tz,Sumbawanga Airport,,,,,,Sumbawanga,SUT,TZ,HTSU,-7.948889,31.610277,Africa/Dar_es_Salaam
arp_smu_us,Sheep Mountain Airport,,,,,,Sheep Mountain,SMU,US,PASP,61.81246,-147.50462,America/Anchorage
arp_cho_us,Charlottesville Albemarle Airport,,,,,,Charlottesville,CHO,US,KCHO,38.139015,-78.451675,America/New_York
arp_maf_us,Midland International Airport,cit_maf_us,Midland,US,,,Midland,MAF,US,KMAF,31.94212,-102.20338,America/Chicago
arp_pnx_us,North Texas Regional Airport,,,,,,Sherman/Denison,PNX,US,KGYI,33.71322,-96.669075,America/Chicago
arp_nob_cr,Nosara Airport,,,,,,Nosara,NOB,CR,MRNS,9.978374,-85.65167,America/Costa_Rica
arp_wea_us,Parker County Airport,,,,,,Weatherford,WEA,US,KWEA,32.747066,-97.6821,America/Chicago
arp_rjn_ir,Rafsanjan Airport,,,,,,Rafsanjan,RJN,IR,OIKR,30.298304,56.052338,Asia/Tehran
arp_naf_id,Banaina Airport,,,,,,Banaina,NAF,ID,,2.72305,117.126,Asia/Makassar
arp_ucy_us,Everett-Stewart Regional Airport,,,,,,Union City,UCY,US,KUCY,36.38227,-88.9839,America/Chicago
arp_zaj_af,Zaranj Airport,,,,,,Zaranj,ZAJ,AF,OAZJ,30.97296,61.86572,Asia/Kabul
arp_aao_ve,Anaco Airport,,,,,,Anaco,AAO,VE,SVAN,9.430335,-64.47104,America/Caracas
arp_cwa_us,Central Wisconsin Airport,cit_auw_us,Wausau,US,,,Wausau,CWA,US,KCWA,44.78089,-89.6698,America/Chicago
arp_ebh_dz,El Bayadh Airport,,,,,,El Bayadh,EBH,DZ,DAOY,33.720776,1.092559,Africa/Algiers
arp_mbr_mr,Mbout Airport,,,,,,Mbout,MBR,MR,GQNU,16.031149,-12.601336,Africa/Nouakchott
arp_mgl_de,Mönchengladbach Airport,cit_dus_de,Duesseldorf,DE,,,Mönchengladbach,MGL,DE,EDLN,51.230694,6.503223,Europe/Berlin
arp_rnd_us,Randolph Air Force Base,cit_sat_us,San Antonio,US,,,San Antonio,RND,US,KRND,29.530605,-98.27934,America/Chicago
arp_hkg_hk,Hong Kong International Airport,cit_hkg_hk,Hong Kong,HK,,,Hong Kong,HKG,HK,VHHH,22.30833,113.91732,Asia/Hong_Kong
arp_lmy_pg,Lake Murray Airport,,,,,,Lake Murray,LMY,PG,,-5.444423,141.5187,Pacific/Port_Moresby
arp_awd_vu,Aniwa Airport,,,,,,Aniwa,AWD,VU,NVVB,-19.23557,169.60062,Pacific/Efate
arp_dol_fr,Deauville – Normandie Airport,,,,,,Deauville,DOL,FR,LFRG,49.363815,0.156691,Europe/Paris
arp_tuj_et,Tum Airport,,,,,,Tum,TUJ,ET,HAMJ,6.259061,35.519577,Africa/Addis_Ababa
arp_bzc_br,Umberto Modiano Airport,,,,,,Buzios,BZC,BR,SBBZ,-22.770088,-41.962387,America/Sao_Paulo
arp_atk_us,Atqasuk Edward Burnell Sr. Memorial Airport,,,,,,Atqasuk,ATK,US,PATQ,70.467354,-157.43468,America/Anchorage
arp_ags_us,Augusta Regional Airport,cit_ags_us,Augusta,US,,,Augusta,AGS,US,KAGS,33.370605,-81.96675,America/New_York
arp_chy_sb,Choiseul Bay Airport,,,,,,Choiseul Bay,CHY,SB,AGGC,-6.710999,156.39594,Pacific/Guadalcanal
arp_ess_de,Essen/Mülheim Airport,,,,,,Essen,ESS,DE,EDLE,51.403008,6.938708,Europe/Berlin
arp_mnq_au,Monto Airport,,,,,,Monto,MNQ,AU,YMTO,-24.89012,151.1009,Australia/Brisbane
arp_gxq_cl,Teniente Vidal Airport,,,,,,Coyhaique,GXQ,CL,SCCY,-45.593975,-72.10583,America/Santiago
arp_bgz_pt,Braga Airport,,,,,,Braga,BGZ,PT,LPBR,41.587048,-8.444034,Europe/Lisbon
arp_evx_fr,Évreux-Fauville Air Base Airport,,,,,,Evreux,EVX,FR,LFOE,49.0287,1.21986,Europe/Paris
arp_kas_na,Karasburg Airport,,,,,,Karasburg,KAS,NA,FYKB,-28.02991,18.738417,Africa/Windhoek
arp_ldz_za,Londolozi Airport,,,,,,Londolozi,LDZ,ZA,FALD,-24.749945,31.474474,Africa/Johannesburg
arp_wus_cn,Nanping Wuyishan Airport,,,,,,Wuyishan,WUS,CN,ZSWY,27.70356,118.00228,Asia/Shanghai
arp_tdd_bo,Teniente Jorge Henrich Arauz Airport,,,,,,Trinidad,TDD,BO,SLTR,-14.820656,-64.918655,America/La_Paz
arp_pim_us,Harris County Airport,,,,,,Pine Mountain,PIM,US,KPIM,32.84125,-84.88028,America/New_York
arp_rng_us,Rangely Airport,,,,,,Rangely,RNG,US,,40.09315,-108.76408,America/Denver
arp_poi_bo,Capitan Nicolas Rojas Airport,,,,,,Potosi,POI,BO,SLPO,-19.543259,-65.72338,America/La_Paz
arp_cnu_us,Chanute Martin Johnson Airport,,,,,,Chanute,CNU,US,KCNU,37.669964,-95.48595,America/Chicago
arp_suf_it,Lamezia Terme International Airport,,,,,,Lamezia Terme,SUF,IT,LICA,38.905792,16.242666,Europe/Rome
arp_okm_us,Okmulgee Regional Airport,,,,,,Okmulgee,OKM,US,KOKM,35.667446,-95.9508,America/Chicago
arp_pmi_es,Palma de Mallorca Airport,,,,,,Palma de Mallorca,PMI,ES,LEPA,39.55172,2.737487,Europe/Madrid
arp_oor_au,Mooraberree Airport,,,,,,Mooraberree,OOR,AU,YMOO,-25.24573,140.98218,Australia/Brisbane
arp_rnu_my,Ranau Airport,,,,,,Ranau,RNU,MY,WBKR,5.956897,116.67884,Asia/Kuching
arp_tjm_ru,Roshchino International Airport,,,,,,Tyumen,TJM,RU,USTR,57.18138,65.34846,Asia/Yekaterinburg
arp_yam_ca,Sault Ste. Marie Airport,,,,,,Sault Ste. Marie,YAM,CA,CYAM,46.484226,-84.50766,America/Toronto
arp_ebu_fr,Saint-Étienne-Bouthéon Airport,,,,,,Saint-Étienne,EBU,FR,LFMH,45.538597,4.295949,Europe/Paris
arp_tbz_ir,Tabriz International Airport,,,,,,Tabriz,TBZ,IR,OITT,38.124405,46.24377,Asia/Tehran
arp_bdz_pg,Baindoung Airport,,,,,,Baindoung,BDZ,PG,AYBG,-6.33333,146.95,Pacific/Port_Moresby
arp_ybg_ca,Canadian Forces Base Bagotville,,,,,,Bagotville,YBG,CA,CYBG,48.3338,-70.99798,America/Toronto
arp_dak_eg,Dakhla Oasis Airport,,,,,,Dakhla Oasis,DAK,EG,HEDK,25.420403,29.000235,Africa/Cairo
arp_eib_de,Eisenach-Kindel Airport,,,,,,Eisenach,EIB,DE,EDGE,50.991604,10.47973,Europe/Berlin
arp_kwj_kr,Gwangju Airport,,,,,,Gwangju,KWJ,KR,RKJJ,35.139736,126.811264,Asia/Seoul
arp_iia_ie,Inishmaan Aerodrome,,,,,,Inishmaan,IIA,IE,EIMN,53.093494,-9.568587,Europe/Dublin
arp_gif_us,Winter Haven's Gilbert Airport,,,,,,Winter Haven,GIF,US,KGIF,28.06369,-81.7531,America/New_York
arp_wfd_gb,Woodford Airport,,,,,,Woodford,WFD,GB,EGCD,53.33651,-2.151101,Europe/London
arp_brd_us,Brainerd Lakes Regional Airport,,,,,,Brainerd,BRD,US,KBRD,46.396854,-94.13867,America/Chicago
arp_mpu_pg,Mapua Airport,,,,,,Mabua,MPU,PG,,-2.91667,151.417,Pacific/Port_Moresby
arp_omk_us,Omak Airport,,,,,,Omak,OMK,US,KOMK,48.46326,-119.51742,America/Los_Angeles
arp_etm_il,Ramon Airport,,,,,,Eilat,ETM,IL,LLER,29.723211,35.009094,Asia/Jerusalem
arp_asn_us,Talladega Municipal Airport,,,,,,Talladega,ASN,US,KASN,33.570705,-86.05172,America/Chicago
arp_tdb_pg,Tetebedi Airport,,,,,,Tetebedi,TDB,PG,,-9.158822,148.06857,Pacific/Port_Moresby
arp_kly_cd,Kinkungwa Airport,,,,,,Kalima,KLY,CD,FZOD,-2.576893,26.733301,Africa/Lubumbashi
arp_mlr_au,Millicent Airport,,,,,,Millicent,MLR,AU,YMCT,-37.584015,140.36787,Australia/Adelaide
arp_axk_ye,Ataq Airport,,,,,,Ataq,AXK,YE,OYAT,14.5522,46.82453,Asia/Aden
arp_dvr_au,Daly River Airport,,,,,,Daly River Mission,DVR,AU,YDLW,-13.749734,130.69353,Australia/Darwin
arp_gdd_au,Gordon Downs Airport,,,,,,Gordon Downs,GDD,AU,YGDN,-18.678192,128.59216,Australia/Perth
